   2.6610673e+01
   2.6553553e+01
   2.6496548e+01
   2.6439655e+01
   2.6382877e+01
   2.6326214e+01
   2.6269665e+01
   2.6213231e+01
   2.6156911e+01
   2.6100706e+01
   2.6044618e+01
   2.5988643e+01
   2.5932786e+01
   2.5877043e+01
   2.5821416e+01
   2.5765906e+01
   2.5710512e+01
   2.5655234e+01
   2.5600072e+01
   2.5545028e+01
   2.5490101e+01
