   5.6174412e+03
   5.6172299e+03
   5.6170161e+03
   5.6167996e+03
   5.6165809e+03
   5.6163594e+03
   5.6161354e+03
   5.6159093e+03
   5.6156808e+03
   5.6154474e+03
   5.6152222e+03
   5.6149769e+03
   5.6147397e+03
   5.6144977e+03
   5.6142532e+03
   5.6140068e+03
   5.6137579e+03
   5.6135061e+03
   5.6132522e+03
   5.6129957e+03
   5.6127367e+03
